sort,segment,position,field,datatype,HL7 table,table identifier,version,source,count,2611,,
ERR-9-2.7-HL70517,ERR,9,ERR-9,CWE,HL70517,0517,2.7,Frank,2,,,
ERR-9-2.7-HL70517,ERR,9,ERR-9,CWE,HL70517,0517,2.7,IGAMT,2,,,
ERR-9-2.7.1-HL70517,ERR,9,ERR-9,CWE,HL70517,0517,2.7.1,Frank,2,,,
ERR-9-2.7.1-HL70517,ERR,9,ERR-9,CWE,HL70517,0517,2.7.1,IGAMT,2,,,
ERR-9-2.8-HL70517,ERR,9,ERR-9,CWE,HL70517,0517,2.8,Frank,2,,,
ERR-9-2.8-HL70517,ERR,9,ERR-9,CWE,HL70517,0517,2.8,IGAMT,2,,,
ERR-9-2.8.1-HL70517,ERR,9,ERR-9,CWE,HL70517,0517,2.8.1,Frank,2,,,
ERR-9-2.8.1-HL70517,ERR,9,ERR-9,CWE,HL70517,0517,2.8.1,IGAMT,2,,,
ERR-9-2.8.2-HL70517,ERR,9,ERR-9,CWE,HL70517,0517,2.8.2,Frank,2,,,
ERR-9-2.8.2-HL70517,ERR,9,ERR-9,CWE,HL70517,0517,2.8.2,IGAMT,2,,,
EVN-1-2.1-HL70003,EVN,1,EVN-1,ID,HL70003,0003,2.1,Frank,1,,,
EVN-1-2.2-HL70003,EVN,1,EVN-1,ID,HL70003,0003,2.2,Frank,1,,,
EVN-1-2.3-HL70003,EVN,1,EVN-1,ID,HL70003,0003,2.3,Frank,1,,,
EVN-1-2.3.1-HL70003,EVN,1,EVN-1,ID,HL70003,0003,2.3.1,Frank,2,,,
EVN-1-2.3.1-HL70003,EVN,1,EVN-1,ID,HL70003,0003,2.3.1,IGAMT,2,,,
EVN-1-2.4-HL70003,EVN,1,EVN-1,ID,HL70003,0003,2.4,Frank,2,,,
EVN-1-2.4-HL70003,EVN,1,EVN-1,ID,HL70003,0003,2.4,IGAMT,2,,,
EVN-1-2.5-HL70003,EVN,1,EVN-1,ID,HL70003,0003,2.5,Frank,2,,,
EVN-1-2.5-HL70003,EVN,1,EVN-1,ID,HL70003,0003,2.5,IGAMT,2,,,
EVN-1-2.5.1-HL70003,EVN,1,EVN-1,ID,HL70003,0003,2.5.1,Frank,2,,,
EVN-1-2.5.1-HL70003,EVN,1,EVN-1,ID,HL70003,0003,2.5.1,IGAMT,2,,,
EVN-1-2.6-HL70003,EVN,1,EVN-1,ID,HL70003,0003,2.6,Frank,2,,,
EVN-1-2.6-HL70003,EVN,1,EVN-1,ID,HL70003,0003,2.6,IGAMT,2,,,
EVN-4-2.1-HL70062,EVN,4,EVN-4,ID,HL70062,0062,2.1,Frank,1,,,
EVN-4-2.2-HL70062,EVN,4,EVN-4,ID,HL70062,0062,2.2,Frank,1,,,
EVN-4-2.3-HL70062,EVN,4,EVN-4,ID,HL70062,0062,2.3,Frank,1,,,
EVN-4-2.3.1-HL70062,EVN,4,EVN-4,IS,HL70062,0062,2.3.1,Frank,2,,,
EVN-4-2.3.1-HL70062,EVN,4,EVN-4,IS,HL70062,0062,2.3.1,IGAMT,2,,,
EVN-4-2.4-HL70062,EVN,4,EVN-4,IS,HL70062,0062,2.4,Frank,2,,,
EVN-4-2.4-HL70062,EVN,4,EVN-4,IS,HL70062,0062,2.4,IGAMT,2,,,
EVN-4-2.5-HL70062,EVN,4,EVN-4,IS,HL70062,0062,2.5,Frank,2,,,
EVN-4-2.5-HL70062,EVN,4,EVN-4,IS,HL70062,0062,2.5,IGAMT,2,,,
EVN-4-2.5.1-HL70062,EVN,4,EVN-4,IS,HL70062,0062,2.5.1,Frank,2,,,
EVN-4-2.5.1-HL70062,EVN,4,EVN-4,IS,HL70062,0062,2.5.1,IGAMT,2,,,
EVN-4-2.6-HL70062,EVN,4,EVN-4,IS,HL70062,0062,2.6,Frank,2,,,
EVN-4-2.6-HL70062,EVN,4,EVN-4,IS,HL70062,0062,2.6,IGAMT,2,,,
EVN-4-2.7-HL70062,EVN,4,EVN-4,CWE,HL70062,0062,2.7,Frank,2,,,
EVN-4-2.7-HL70062,EVN,4,EVN-4,CWE,HL70062,0062,2.7,IGAMT,2,,,
EVN-4-2.7.1-HL70062,EVN,4,EVN-4,CWE,HL70062,0062,2.7.1,Frank,2,,,
EVN-4-2.7.1-HL70062,EVN,4,EVN-4,CWE,HL70062,0062,2.7.1,IGAMT,2,,,
EVN-4-2.8-HL70062,EVN,4,EVN-4,CWE,HL70062,0062,2.8,Frank,2,,,
EVN-4-2.8-HL70062,EVN,4,EVN-4,CWE,HL70062,0062,2.8,IGAMT,2,,,
EVN-4-2.8.1-HL70062,EVN,4,EVN-4,CWE,HL70062,0062,2.8.1,Frank,2,,,
EVN-4-2.8.1-HL70062,EVN,4,EVN-4,CWE,HL70062,0062,2.8.1,IGAMT,2,,,
EVN-4-2.8.2-HL70062,EVN,4,EVN-4,CWE,HL70062,0062,2.8.2,Frank,2,,,
EVN-4-2.8.2-HL70062,EVN,4,EVN-4,CWE,HL70062,0062,2.8.2,IGAMT,2,,,
EVN-5-2.2-HL70188,EVN,5,EVN-5,ID,HL70188,0188,2.2,Frank,1,,,
EVN-5-2.3-HL70188,EVN,5,EVN-5,XCN,HL70188,0188,2.3,Frank,1,,,
EVN-5-2.3.1-HL70188,EVN,5,EVN-5,XCN,HL70188,0188,2.3.1,Frank,2,,,
EVN-5-2.3.1-HL70188,EVN,5,EVN-5,XCN,HL70188,0188,2.3.1,IGAMT,2,,,
EVN-5-2.4-HL70188,EVN,5,EVN-5,XCN,HL70188,0188,2.4,Frank,2,,,
EVN-5-2.4-HL70188,EVN,5,EVN-5,XCN,HL70188,0188,2.4,IGAMT,2,,,
EVN-5-2.5-HL70188,EVN,5,EVN-5,XCN,HL70188,0188,2.5,Frank,2,,,
EVN-5-2.5-HL70188,EVN,5,EVN-5,XCN,HL70188,0188,2.5,IGAMT,2,,,
EVN-5-2.5.1-HL70188,EVN,5,EVN-5,XCN,HL70188,0188,2.5.1,Frank,2,,,
EVN-5-2.5.1-HL70188,EVN,5,EVN-5,XCN,HL70188,0188,2.5.1,IGAMT,2,,,
EVN-5-2.6-HL70188,EVN,5,EVN-5,XCN,HL70188,0188,2.6,Frank,2,,,
EVN-5-2.6-HL70188,EVN,5,EVN-5,XCN,HL70188,0188,2.6,IGAMT,2,,,
EVN-5-2.7-HL70188,EVN,5,EVN-5,XCN,HL70188,0188,2.7,Frank,2,,,
EVN-5-2.7-HL70188,EVN,5,EVN-5,XCN,HL70188,0188,2.7,IGAMT,2,,,
EVN-5-2.7.1-HL70188,EVN,5,EVN-5,XCN,HL70188,0188,2.7.1,Frank,2,,,
EVN-5-2.7.1-HL70188,EVN,5,EVN-5,XCN,HL70188,0188,2.7.1,IGAMT,2,,,
EVN-5-2.8-HL70188,EVN,5,EVN-5,XCN,HL70188,0188,2.8,Frank,2,,,
EVN-5-2.8-HL70188,EVN,5,EVN-5,XCN,HL70188,0188,2.8,IGAMT,2,,,
EVN-5-2.8.1-HL70188,EVN,5,EVN-5,XCN,HL70188,0188,2.8.1,Frank,2,,,
EVN-5-2.8.1-HL70188,EVN,5,EVN-5,XCN,HL70188,0188,2.8.1,IGAMT,2,,,
EVN-5-2.8.2-HL70188,EVN,5,EVN-5,XCN,HL70188,0188,2.8.2,Frank,2,,,
EVN-5-2.8.2-HL70188,EVN,5,EVN-5,XCN,HL70188,0188,2.8.2,IGAMT,2,,,
FAC-2-2.3-HL70331,FAC,2,FAC-2,ID,HL70331,0331,2.3,Frank,1,,,
FAC-2-2.3.1-HL70331,FAC,2,FAC-2,ID,HL70331,0331,2.3.1,Frank,1,,,
FAC-2-2.4-HL70331,FAC,2,FAC-2,ID,HL70331,0331,2.4,Frank,2,,,
FAC-2-2.4-HL70331,FAC,2,FAC-2,ID,HL70331,0331,2.4,IGAMT,2,,,
FAC-2-2.5-HL70331,FAC,2,FAC-2,ID,HL70331,0331,2.5,Frank,2,,,
FAC-2-2.5-HL70331,FAC,2,FAC-2,ID,HL70331,0331,2.5,IGAMT,2,,,
FAC-2-2.5.1-HL70331,FAC,2,FAC-2,ID,HL70331,0331,2.5.1,Frank,2,,,
FAC-2-2.5.1-HL70331,FAC,2,FAC-2,ID,HL70331,0331,2.5.1,IGAMT,2,,,
FAC-2-2.6-HL70331,FAC,2,FAC-2,ID,HL70331,0331,2.6,Frank,2,,,
FAC-2-2.6-HL70331,FAC,2,FAC-2,ID,HL70331,0331,2.6,IGAMT,2,,,
FAC-2-2.7-HL70331,FAC,2,FAC-2,ID,HL70331,0331,2.7,Frank,1,,,
FAC-2-2.7.1-HL70331,FAC,2,FAC-2,ID,HL70331,0331,2.7.1,Frank,1,,,
FAC-2-2.8-HL70331,FAC,2,FAC-2,ID,HL70331,0331,2.8,Frank,1,,,
FAC-2-2.8.1-HL70331,FAC,2,FAC-2,ID,HL70331,0331,2.8.1,Frank,1,,,
FAC-2-2.8.2-HL70331,FAC,2,FAC-2,ID,HL70331,0331,2.8.2,Frank,1,,,
FT1-13-2.1-HL70049,FT1,13,FT1-13,ST,HL70049,0049,2.1,Frank,1,,,
FT1-13-2.2-HL70049,FT1,13,FT1-13,CE,HL70049,0049,2.2,Frank,1,,,
FT1-13-2.3-HL70049,FT1,13,FT1-13,CE,HL70049,0049,2.3,Frank,1,,,
FT1-13-2.3.1-HL70049,FT1,13,FT1-13,CE,HL70049,0049,2.3.1,Frank,1,,,
FT1-13-2.4-HL70049,FT1,13,FT1-13,CE,HL70049,0049,2.4,Frank,2,,,
FT1-13-2.4-HL70049,FT1,13,FT1-13,CE,HL70049,0049,2.4,IGAMT,2,,,
FT1-13-2.5-HL70049,FT1,13,FT1-13,CE,HL70049,0049,2.5,Frank,2,,,
FT1-13-2.5-HL70049,FT1,13,FT1-13,CE,HL70049,0049,2.5,IGAMT,2,,,
FT1-13-2.5.1-HL70049,FT1,13,FT1-13,CE,HL70049,0049,2.5.1,Frank,2,,,
FT1-13-2.5.1-HL70049,FT1,13,FT1-13,CE,HL70049,0049,2.5.1,IGAMT,2,,,
FT1-13-2.6-HL70049,FT1,13,FT1-13,CWE,HL70049,0049,2.6,Frank,2,,,
FT1-13-2.6-HL70049,FT1,13,FT1-13,CWE,HL70049,0049,2.6,IGAMT,2,,,
FT1-13-2.7-HL70049,FT1,13,FT1-13,CWE,HL70049,0049,2.7,Frank,2,,,
FT1-13-2.7-HL70049,FT1,13,FT1-13,CWE,HL70049,0049,2.7,IGAMT,2,,,
FT1-13-2.7.1-HL70049,FT1,13,FT1-13,CWE,HL70049,0049,2.7.1,Frank,2,,,
FT1-13-2.7.1-HL70049,FT1,13,FT1-13,CWE,HL70049,0049,2.7.1,IGAMT,2,,,
FT1-13-2.8-HL70049,FT1,13,FT1-13,CWE,HL70049,0049,2.8,Frank,2,,,
FT1-13-2.8-HL70049,FT1,13,FT1-13,CWE,HL70049,0049,2.8,IGAMT,2,,,
FT1-13-2.8.1-HL70049,FT1,13,FT1-13,CWE,HL70049,0049,2.8.1,Frank,2,,,
FT1-13-2.8.1-HL70049,FT1,13,FT1-13,CWE,HL70049,0049,2.8.1,IGAMT,2,,,
FT1-13-2.8.2-HL70049,FT1,13,FT1-13,CWE,HL70049,0049,2.8.2,Frank,2,,,
FT1-13-2.8.2-HL70049,FT1,13,FT1-13,CWE,HL70049,0049,2.8.2,IGAMT,2,,,
FT1-14-2.1-HL70072,FT1,14,FT1-14,ID,HL70072,0072,2.1,Frank,1,,,
FT1-14-2.2-HL70072,FT1,14,FT1-14,ID,HL70072,0072,2.2,Frank,1,,,
FT1-14-2.3-HL70072,FT1,14,FT1-14,CE,HL70072,0072,2.3,Frank,1,,,
FT1-14-2.3.1-HL70072,FT1,14,FT1-14,CE,HL70072,0072,2.3.1,Frank,1,,,
FT1-14-2.4-HL70072,FT1,14,FT1-14,CE,HL70072,0072,2.4,Frank,2,,,
FT1-14-2.4-HL70072,FT1,14,FT1-14,CE,HL70072,0072,2.4,IGAMT,2,,,
FT1-14-2.5-HL70072,FT1,14,FT1-14,CE,HL70072,0072,2.5,Frank,2,,,
FT1-14-2.5-HL70072,FT1,14,FT1-14,CE,HL70072,0072,2.5,IGAMT,2,,,
FT1-14-2.5.1-HL70072,FT1,14,FT1-14,CE,HL70072,0072,2.5.1,Frank,2,,,
FT1-14-2.5.1-HL70072,FT1,14,FT1-14,CE,HL70072,0072,2.5.1,IGAMT,2,,,
FT1-14-2.6-HL70072,FT1,14,FT1-14,CWE,HL70072,0072,2.6,Frank,2,,,
FT1-14-2.6-HL70072,FT1,14,FT1-14,CWE,HL70072,0072,2.6,IGAMT,2,,,
FT1-14-2.7-HL70072,FT1,14,FT1-14,CWE,HL70072,0072,2.7,Frank,2,,,
FT1-14-2.7-HL70072,FT1,14,FT1-14,CWE,HL70072,0072,2.7,IGAMT,2,,,
FT1-14-2.7.1-HL70072,FT1,14,FT1-14,CWE,HL70072,0072,2.7.1,Frank,2,,,
FT1-14-2.7.1-HL70072,FT1,14,FT1-14,CWE,HL70072,0072,2.7.1,IGAMT,2,,,
FT1-14-2.8-HL70072,FT1,14,FT1-14,CWE,HL70072,0072,2.8,Frank,2,,,
FT1-14-2.8-HL70072,FT1,14,FT1-14,CWE,HL70072,0072,2.8,IGAMT,2,,,
FT1-14-2.8.1-HL70072,FT1,14,FT1-14,CWE,HL70072,0072,2.8.1,Frank,2,,,
FT1-14-2.8.1-HL70072,FT1,14,FT1-14,CWE,HL70072,0072,2.8.1,IGAMT,2,,,
FT1-14-2.8.2-HL70072,FT1,14,FT1-14,CWE,HL70072,0072,2.8.2,Frank,2,,,
FT1-14-2.8.2-HL70072,FT1,14,FT1-14,CWE,HL70072,0072,2.8.2,IGAMT,2,,,
FT1-16-2.1-HL70079,FT1,16,FT1-16,ST,HL70079,0079,2.1,Frank,1,,,
FT1-16-2.2-HL70079,FT1,16,FT1-16,CM,HL70079,0079,2.2,Frank,1,,,
FT1-17-2.1-HL70024,FT1,17,FT1-17,ID,HL70024,0024,2.1,Frank,1,,,
FT1-17-2.2-HL70024,FT1,17,FT1-17,ID,HL70024,0024,2.2,Frank,1,,,
FT1-17-2.3-HL70024,FT1,17,FT1-17,ID,HL70024,0024,2.3,Frank,1,,,
FT1-17-2.3.1-HL70024,FT1,17,FT1-17,IS,HL70024,0024,2.3.1,Frank,1,,,
FT1-17-2.4-HL70024,FT1,17,FT1-17,IS,HL70024,0024,2.4,Frank,2,,,
FT1-17-2.4-HL70024,FT1,17,FT1-17,IS,HL70024,0024,2.4,IGAMT,2,,,
FT1-17-2.5-HL70024,FT1,17,FT1-17,IS,HL70024,0024,2.5,Frank,2,,,
FT1-17-2.5-HL70024,FT1,17,FT1-17,IS,HL70024,0024,2.5,IGAMT,2,,,
FT1-17-2.5.1-HL70024,FT1,17,FT1-17,IS,HL70024,0024,2.5.1,Frank,2,,,
FT1-17-2.5.1-HL70024,FT1,17,FT1-17,IS,HL70024,0024,2.5.1,IGAMT,2,,,
FT1-17-2.6-HL70024,FT1,17,FT1-17,IS,HL70024,0024,2.6,Frank,2,,,
FT1-17-2.6-HL70024,FT1,17,FT1-17,IS,HL70024,0024,2.6,IGAMT,2,,,
FT1-17-2.7-HL70024,FT1,17,FT1-17,CWE,HL70024,0024,2.7,Frank,2,,,
FT1-17-2.7-HL70024,FT1,17,FT1-17,CWE,HL70024,0024,2.7,IGAMT,2,,,
FT1-17-2.7.1-HL70024,FT1,17,FT1-17,CWE,HL70024,0024,2.7.1,Frank,2,,,
FT1-17-2.7.1-HL70024,FT1,17,FT1-17,CWE,HL70024,0024,2.7.1,IGAMT,2,,,
FT1-17-2.8-HL70024,FT1,17,FT1-17,CWE,HL70024,0024,2.8,Frank,2,,,
FT1-17-2.8-HL70024,FT1,17,FT1-17,CWE,HL70024,0024,2.8,IGAMT,2,,,
FT1-17-2.8.1-HL70024,FT1,17,FT1-17,CWE,HL70024,0024,2.8.1,Frank,2,,,
FT1-17-2.8.1-HL70024,FT1,17,FT1-17,CWE,HL70024,0024,2.8.1,IGAMT,2,,,
FT1-17-2.8.2-HL70024,FT1,17,FT1-17,CWE,HL70024,0024,2.8.2,Frank,2,,,
FT1-17-2.8.2-HL70024,FT1,17,FT1-17,CWE,HL70024,0024,2.8.2,IGAMT,2,,,
FT1-18-2.1-HL70018,FT1,18,FT1-18,ID,HL70018,0018,2.1,Frank,1,,,
FT1-18-2.2-HL70018,FT1,18,FT1-18,ID,HL70018,0018,2.2,Frank,1,,,
FT1-18-2.3-HL70018,FT1,18,FT1-18,ID,HL70018,0018,2.3,Frank,1,,,
FT1-18-2.3.1-HL70018,FT1,18,FT1-18,IS,HL70018,0018,2.3.1,Frank,1,,,
FT1-18-2.4-HL70018,FT1,18,FT1-18,IS,HL70018,0018,2.4,Frank,2,,,
FT1-18-2.4-HL70018,FT1,18,FT1-18,IS,HL70018,0018,2.4,IGAMT,2,,,
FT1-18-2.5-HL70018,FT1,18,FT1-18,IS,HL70018,0018,2.5,Frank,2,,,
FT1-18-2.5-HL70018,FT1,18,FT1-18,IS,HL70018,0018,2.5,IGAMT,2,,,
FT1-18-2.5.1-HL70018,FT1,18,FT1-18,IS,HL70018,0018,2.5.1,Frank,2,,,
FT1-18-2.5.1-HL70018,FT1,18,FT1-18,IS,HL70018,0018,2.5.1,IGAMT,2,,,
FT1-18-2.6-HL70018,FT1,18,FT1-18,IS,HL70018,0018,2.6,Frank,2,,,
FT1-18-2.6-HL70018,FT1,18,FT1-18,IS,HL70018,0018,2.6,IGAMT,2,,,
FT1-18-2.7-HL70018,FT1,18,FT1-18,CWE,HL70018,0018,2.7,Frank,2,,,
FT1-18-2.7-HL70018,FT1,18,FT1-18,CWE,HL70018,0018,2.7,IGAMT,2,,,
FT1-18-2.7.1-HL70018,FT1,18,FT1-18,CWE,HL70018,0018,2.7.1,Frank,2,,,
FT1-18-2.7.1-HL70018,FT1,18,FT1-18,CWE,HL70018,0018,2.7.1,IGAMT,2,,,
FT1-18-2.8-HL70018,FT1,18,FT1-18,CWE,HL70018,0018,2.8,Frank,2,,,
FT1-18-2.8-HL70018,FT1,18,FT1-18,CWE,HL70018,0018,2.8,IGAMT,2,,,
FT1-18-2.8.1-HL70018,FT1,18,FT1-18,CWE,HL70018,0018,2.8.1,Frank,2,,,
FT1-18-2.8.1-HL70018,FT1,18,FT1-18,CWE,HL70018,0018,2.8.1,IGAMT,2,,,
FT1-18-2.8.2-HL70018,FT1,18,FT1-18,CWE,HL70018,0018,2.8.2,Frank,2,,,
FT1-18-2.8.2-HL70018,FT1,18,FT1-18,CWE,HL70018,0018,2.8.2,IGAMT,2,,,
FT1-19-2.1-HL70051,FT1,19,FT1-19,ID,HL70051,0051,2.1,Frank,1,,,
FT1-19-2.2-HL70051,FT1,19,FT1-19,CE,HL70051,0051,2.2,Frank,1,,,
FT1-19-2.3-HL70051,FT1,19,FT1-19,CE,HL70051,0051,2.3,Frank,1,,,
FT1-19-2.3.1-HL70051,FT1,19,FT1-19,CE,HL70051,0051,2.3.1,Frank,1,,,
FT1-19-2.4-HL70051,FT1,19,FT1-19,CE,HL70051,0051,2.4,Frank,2,,,
FT1-19-2.4-HL70051,FT1,19,FT1-19,CE,HL70051,0051,2.4,IGAMT,2,,,
FT1-19-2.5-HL70051,FT1,19,FT1-19,CE,HL70051,0051,2.5,Frank,2,,,
FT1-19-2.5-HL70051,FT1,19,FT1-19,CE,HL70051,0051,2.5,IGAMT,2,,,
FT1-19-2.5.1-HL70051,FT1,19,FT1-19,CE,HL70051,0051,2.5.1,Frank,2,,,
FT1-19-2.5.1-HL70051,FT1,19,FT1-19,CE,HL70051,0051,2.5.1,IGAMT,2,,,
FT1-19-2.6-HL70051,FT1,19,FT1-19,CWE,HL70051,0051,2.6,Frank,2,,,
FT1-19-2.6-HL70051,FT1,19,FT1-19,CWE,HL70051,0051,2.6,IGAMT,2,,,
FT1-19-2.7-HL70051,FT1,19,FT1-19,CWE,HL70051,0051,2.7,Frank,2,,,
FT1-19-2.7-HL70051,FT1,19,FT1-19,CWE,HL70051,0051,2.7,IGAMT,2,,,
FT1-19-2.7.1-HL70051,FT1,19,FT1-19,CWE,HL70051,0051,2.7.1,Frank,2,,,
FT1-19-2.7.1-HL70051,FT1,19,FT1-19,CWE,HL70051,0051,2.7.1,IGAMT,2,,,
FT1-19-2.8-HL70051,FT1,19,FT1-19,CWE,HL70051,0051,2.8,Frank,2,,,
FT1-19-2.8-HL70051,FT1,19,FT1-19,CWE,HL70051,0051,2.8,IGAMT,2,,,
FT1-19-2.8.1-HL70051,FT1,19,FT1-19,CWE,HL70051,0051,2.8.1,Frank,2,,,
FT1-19-2.8.1-HL70051,FT1,19,FT1-19,CWE,HL70051,0051,2.8.1,IGAMT,2,,,
FT1-19-2.8.2-HL70051,FT1,19,FT1-19,CWE,HL70051,0051,2.8.2,Frank,2,,,
FT1-19-2.8.2-HL70051,FT1,19,FT1-19,CWE,HL70051,0051,2.8.2,IGAMT,2,,,
FT1-20-2.1-HL70084,FT1,20,FT1-20,CN,HL70084,0084,2.1,Frank,1,,,
FT1-20-2.2-HL70084,FT1,20,FT1-20,CN,HL70084,0084,2.2,Frank,1,,,
FT1-20-2.3-HL70084,FT1,20,FT1-20,XCN,HL70084,0084,2.3,Frank,1,,,
FT1-20-2.3.1-HL70084,FT1,20,FT1-20,XCN,HL70084,0084,2.3.1,Frank,1,,,
FT1-20-2.4-HL70084,FT1,20,FT1-20,XCN,HL70084,0084,2.4,Frank,2,,,
FT1-20-2.4-HL70084,FT1,20,FT1-20,XCN,HL70084,0084,2.4,IGAMT,2,,,
FT1-20-2.5-HL70084,FT1,20,FT1-20,XCN,HL70084,0084,2.5,Frank,2,,,
FT1-20-2.5-HL70084,FT1,20,FT1-20,XCN,HL70084,0084,2.5,IGAMT,2,,,
FT1-20-2.5.1-HL70084,FT1,20,FT1-20,XCN,HL70084,0084,2.5.1,Frank,2,,,
FT1-20-2.5.1-HL70084,FT1,20,FT1-20,XCN,HL70084,0084,2.5.1,IGAMT,2,,,
FT1-20-2.6-HL70084,FT1,20,FT1-20,XCN,HL70084,0084,2.6,Frank,2,,,
FT1-20-2.6-HL70084,FT1,20,FT1-20,XCN,HL70084,0084,2.6,IGAMT,2,,,
FT1-20-2.7-HL70084,FT1,20,FT1-20,XCN,HL70084,0084,2.7,Frank,2,,,
FT1-20-2.7-HL70084,FT1,20,FT1-20,XCN,HL70084,0084,2.7,IGAMT,2,,,
FT1-20-2.7.1-HL70084,FT1,20,FT1-20,XCN,HL70084,0084,2.7.1,Frank,2,,,
FT1-20-2.7.1-HL70084,FT1,20,FT1-20,XCN,HL70084,0084,2.7.1,IGAMT,2,,,
FT1-20-2.8-HL70084,FT1,20,FT1-20,XCN,HL70084,0084,2.8,Frank,2,,,
FT1-20-2.8-HL70084,FT1,20,FT1-20,XCN,HL70084,0084,2.8,IGAMT,2,,,
FT1-20-2.8.1-HL70084,FT1,20,FT1-20,XCN,HL70084,0084,2.8.1,Frank,2,,,
FT1-20-2.8.1-HL70084,FT1,20,FT1-20,XCN,HL70084,0084,2.8.1,IGAMT,2,,,
FT1-20-2.8.2-HL70084,FT1,20,FT1-20,XCN,HL70084,0084,2.8.2,Frank,2,,,
FT1-20-2.8.2-HL70084,FT1,20,FT1-20,XCN,HL70084,0084,2.8.2,IGAMT,2,,,
FT1-25-2.3-HL70088,FT1,25,FT1-25,CE,HL70088,0088,2.3,Frank,1,,,
FT1-25-2.3.1-HL70088,FT1,25,FT1-25,CE,HL70088,0088,2.3.1,Frank,1,,,
FT1-25-2.4-HL70088,FT1,25,FT1-25,CE,HL70088,0088,2.4,Frank,2,,,
FT1-25-2.4-HL70088,FT1,25,FT1-25,CE,HL70088,0088,2.4,IGAMT,2,,,
FT1-25-2.5-HL70088,FT1,25,FT1-25,CE,HL70088,0088,2.5,Frank,2,,,
FT1-25-2.5-HL70088,FT1,25,FT1-25,CE,HL70088,0088,2.5,IGAMT,2,,,
FT1-25-2.5.1-HL70088,FT1,25,FT1-25,CE,HL70088,0088,2.5.1,Frank,2,,,
FT1-25-2.5.1-HL70088,FT1,25,FT1-25,CE,HL70088,0088,2.5.1,IGAMT,2,,,
FT1-25-2.6-HL70088,FT1,25,FT1-25,CNE,HL70088,0088,2.6,Frank,2,,,
FT1-25-2.6-HL70088,FT1,25,FT1-25,CNE,HL70088,0088,2.6,IGAMT,2,,,
FT1-25-2.7-HL70088,FT1,25,FT1-25,CNE,HL70088,0088,2.7,Frank,2,,,
FT1-25-2.7-HL70088,FT1,25,FT1-25,CNE,HL70088,0088,2.7,IGAMT,2,,,
FT1-25-2.7.1-HL70088,FT1,25,FT1-25,CNE,HL70088,0088,2.7.1,Frank,2,,,
FT1-25-2.7.1-HL70088,FT1,25,FT1-25,CNE,HL70088,0088,2.7.1,IGAMT,2,,,
FT1-25-2.8-HL70088,FT1,25,FT1-25,CNE,HL70088,0088,2.8,Frank,2,,,
FT1-25-2.8-HL70088,FT1,25,FT1-25,CNE,HL70088,0088,2.8,IGAMT,2,,,
FT1-25-2.8.1-HL70088,FT1,25,FT1-25,CNE,HL70088,0088,2.8.1,Frank,2,,,
FT1-25-2.8.1-HL70088,FT1,25,FT1-25,CNE,HL70088,0088,2.8.1,IGAMT,2,,,
FT1-25-2.8.2-HL70088,FT1,25,FT1-25,CNE,HL70088,0088,2.8.2,Frank,2,,,
FT1-25-2.8.2-HL70088,FT1,25,FT1-25,CNE,HL70088,0088,2.8.2,IGAMT,2,,,
FT1-26-2.3.1-HL70340,FT1,26,FT1-26,CE,HL70340,0340,2.3.1,Frank,1,,,
FT1-26-2.4-HL70340,FT1,26,FT1-26,CE,HL70340,0340,2.4,Frank,2,,,
FT1-26-2.4-HL70340,FT1,26,FT1-26,CE,HL70340,0340,2.4,IGAMT,2,,,
FT1-26-2.5-HL70340,FT1,26,FT1-26,CE,HL70340,0340,2.5,Frank,2,,,
FT1-26-2.5-HL70340,FT1,26,FT1-26,CE,HL70340,0340,2.5,IGAMT,2,,,
FT1-26-2.5.1-HL70340,FT1,26,FT1-26,CE,HL70340,0340,2.5.1,Frank,2,,,
FT1-26-2.5.1-HL70340,FT1,26,FT1-26,CE,HL70340,0340,2.5.1,IGAMT,2,,,
FT1-26-2.6-HL70340,FT1,26,FT1-26,CNE,HL70340,0340,2.6,Frank,2,,,
FT1-26-2.6-HL70340,FT1,26,FT1-26,CNE,HL70340,0340,2.6,IGAMT,2,,,
FT1-26-2.7-HL70340,FT1,26,FT1-26,CNE,HL70340,0340,2.7,Frank,2,,,
FT1-26-2.7-HL70340,FT1,26,FT1-26,CNE,HL70340,0340,2.7,IGAMT,2,,,
FT1-26-2.7.1-HL70340,FT1,26,FT1-26,CNE,HL70340,0340,2.7.1,Frank,2,,,
FT1-26-2.7.1-HL70340,FT1,26,FT1-26,CNE,HL70340,0340,2.7.1,IGAMT,2,,,
FT1-26-2.8-HL70340,FT1,26,FT1-26,CNE,HL70340,0340,2.8,Frank,2,,,
FT1-26-2.8-HL70340,FT1,26,FT1-26,CNE,HL70340,0340,2.8,IGAMT,2,,,
FT1-26-2.8.1-HL70340,FT1,26,FT1-26,CNE,HL70340,0340,2.8.1,Frank,2,,,
FT1-26-2.8.1-HL70340,FT1,26,FT1-26,CNE,HL70340,0340,2.8.1,IGAMT,2,,,
FT1-26-2.8.2-HL70340,FT1,26,FT1-26,CNE,HL70340,0340,2.8.2,Frank,2,,,
FT1-26-2.8.2-HL70340,FT1,26,FT1-26,CNE,HL70340,0340,2.8.2,IGAMT,2,,,
FT1-27-2.5-HL70339,FT1,27,FT1-27,CE,HL70339,0339,2.5,Frank,2,,,
FT1-27-2.5-HL70339,FT1,27,FT1-27,CE,HL70339,0339,2.5,IGAMT,2,,,
